data ; tMin ; tMed ; tMax ; precipitacao ; estiagem* ; estiagemAgricola* ; urMin ; urMax ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
05/04/2018;"18,9";"24,7";"30,5";"8,4";;;44;91;;19;"1,5";188;23:00:00;13;"20,3";"912,9";"916,5";;
04/04/2018;"19,8";"24,9";30;2;;;45;91;;"18,72";"1,5";108;23:00:00;"16,4";"20,2";"912,1";"916,5";;
03/04/2018;"19,1";"24,65";"30,2";"0,6";;;46;88;;"17,22";"0,6";223;23:00:00;"16,6";"19,8";"911,9";"916,2";;
02/04/2018;"19,1";"24,1";"29,1";0;;;47;83;;"17,45";"0,9";239;23:00:00;"14,8";"18,9";914;"918,4";;
01/04/2018;"17,9";"23,3";"28,7";0;;;40;81;;22;"1,7";100;23:00:00;"13,6";"17,8";"914,4";"918,9";;
31/03/2018;"18,6";"23,25";"27,9";0;8;8;42;82;"3,05";"20,5";2;101;23:00:00;"13,1";18;"915,9";920;"2,44";"78,72"
30/03/2018;"17,7";"22,9";"28,1";0;7;7;38;86;"3,24";"22,26";"2,7";92;23:00:00;"11,8";"17,1";"916,7";"920,4";"2,67";"81,16"
29/03/2018;"18,7";"23,15";"27,6";0;6;6;41;82;"2,95";"21,16";"2,3";99;23:00:00;"12,9";"17,1";"917,7";"921,3";"2,51";"83,83"
28/03/2018;"17,3";"22,45";"27,6";0;5;5;45;86;"3,12";"19,2";"2,6";88;23:00:00;"12,3";"18,6";"918,2";"922,4";"2,73";"86,34"
27/03/2018;"19,1";"23,5";"27,9";0;4;4;37;81;"3,02";"19,6";"1,8";77;23:00:00;"10,6";"17,6";919;"922,6";"2,74";"89,07"
26/03/2018;"19,2";"23,35";"27,5";0;3;3;40;81;"2,87";"23,69";"1,3";85;23:00:00;"11,1";"17,1";"918,2";"921,7";"2,67";"91,81"
25/03/2018;"18,9";"23,4";"27,9";0;2;2;53;83;"3,05";"19,07";"2,9";91;23:00:00;"15,2";"19,2";918;"921,5";"2,92";"94,48"
24/03/2018;"19,3";"23,05";"26,8";0;1;1;45;80;"2,63";"17,35";"2,5";90;23:00:00;"13,1";"17,7";"917,8";"921,8";"2,6";"97,4"
23/03/2018;"18,1";"23,25";"28,4";"14,4";0;0;55;92;"3,35";"19,27";"2,3";87;23:00:00;"16,6";20;"916,1";"919,4";"3,35";100
22/03/2018;"19,3";"24,1";"28,9";"22,6";0;0;51;92;"3,4";"13,19";"1,6";108;23:00:00;"16,9";"20,5";"915,2";"918,9";"3,4";100
21/03/2018;"20,2";"24,15";"28,1";"0,8";1;1;53;90;"2,99";"10,74";"0,1";83;23:00:00;"16,6";"19,8";"914,9";"919,1";"2,97";"97,83"
20/03/2018;"19,1";"24,4";"29,7";"12,8";0;0;41;92;"3,76";"21,74";"1,1";42;23:00:00;"15,1";"19,7";"914,9";"918,8";"3,76";100
19/03/2018;"19,1";"24,9";"30,7";0;1;3;36;89;"4,19";"22,46";"1,6";102;22:00:00;"13,5";"19,8";913;"918,3";4;"93,38"
18/03/2018;19;"24,2";"29,4";"2,4";0;2;45;92;"3,66";"21,05";0;76;23:00:00;"15,3";"20,1";"914,1";"918,2";"3,63";"97,38"
17/03/2018;"19,2";"24,25";"29,3";"2,2";0;1;50;92;"3,6";"15,44";1;59;23:00:00;"16,8";"21,3";"914,7";"919,4";"3,59";"98,61"
16/03/2018;"18,6";"24,8";31;43;0;0;45;93;"4,64";"19,43";"2,8";208;23:00:00;"16,7";21;"914,3";"919,4";"4,64";100
15/03/2018;"21,1";"26,3";"31,5";0;3;4;39;89;"4,28";"24,85";"1,8";229;23:00:00;"15,2";"20,7";"916,3";"920,1";"3,84";"87,73"
14/03/2018;"21,7";"26,65";"31,6";"0,2";2;3;44;88;"4,25";"21,92";"0,9";99;23:00:00;"17,4";"21,7";"915,4";"919,7";"3,98";"91,57"
13/03/2018;"19,3";"25,45";"31,6";0;1;2;39;91;"4,76";"23,1";1;124;23:00:00;"15,3";"20,5";913;"917,4";"4,65";"95,35"
12/03/2018;"19,1";"24,75";"30,4";"7,8";0;1;40;93;"4,11";"21,39";"1,2";238;23:00:00;"13,8";"22,7";"911,6";"915,7";"4,11";100
11/03/2018;"19,7";"23,25";"26,8";"33,4";0;0;66;93;"2,65";"10,22";"1,6";51;23:00:00;"18,4";"22,2";912;916;"2,65";100
10/03/2018;"20,2";"23,85";"27,5";8;0;1;60;92;"2,83";"14,39";"1,1";21;23:00:00;"17,6";"22,7";"913,2";"917,9";"2,83";100
09/03/2018;"19,4";"22,05";"24,7";"84,6";0;0;68;93;"2,03";"6,53";"1,4";118;23:00:00;"18,2";"20,4";915;"918,7";"2,03";100
08/03/2018;"19,8";25;"30,2";"35,6";0;0;47;93;"3,95";"22,12";1;138;23:00:00;"16,8";"21,2";"912,8";"916,9";"3,95";100
07/03/2018;"20,1";"24,95";"29,8";"6,2";0;2;48;92;"3,75";"20,2";"1,6";283;23:00:00;"17,3";"21,2";"912,2";"916,4";"3,75";"97,94"
06/03/2018;"19,4";"25,6";"31,8";"0,2";1;1;41;93;"4,81";"21,4";"0,8";67;23:00:00;16;"21,2";912;"916,2";"4,71";"95,49"
05/03/2018;"18,9";"24,05";"29,2";76;0;0;53;93;"3,68";"18,56";"0,5";296;23:00:00;"17,4";22;"911,9";"916,2";"3,68";100
04/03/2018;20;"24,5";29;"9,98";0;2;;;"3,45";;;;;;;;;"3,45";"99,69"
03/03/2018;"19,7";"25,2";"30,7";"0,2";;;46;91;;"17,85";"1,9";73;23:00:00;"17,5";"21,7";"913,7";"918,8";;
02/03/2018;"20,2";"25,1";30;"17,6";;;55;92;;"14,43";"0,8";146;23:00:00;"18,6";"21,9";"916,3";"921,2";;
01/03/2018;"19,6";"25,5";"31,4";0;;;43;91;;"24,24";"1,7";89;23:00:00;"15,8";"19,8";"916,5";"920,7";;
28/02/2018;"21,2";"25,9";"30,6";0;4;4;46;83;"3,98";"19,18";"1,5";135;23:00:00;"17,2";21;"914,4";"918,5";"3,54";"87,21"
27/02/2018;"19,6";"24,6";"29,6";"0,2";3;3;48;89;"3,78";"22,17";"0,6";294;23:00:00;"16,6";"20,1";915;"920,1";"3,5";"90,75"
26/02/2018;"20,1";"24,65";"29,2";"0,6";2;2;52;89;"3,56";"15,98";"0,8";85;23:00:00;"16,8";"20,5";"917,1";"920,2";"3,43";"94,05"
25/02/2018;"18,5";"23,35";"28,2";"0,2";1;1;54;92;"3,37";"17,3";"2,3";103;23:00:00;"16,9";"19,6";"916,2";"919,9";"3,32";"96,88"
24/02/2018;"18,7";"23,9";"29,1";"59,2";0;0;49;93;"3,72";"18,74";"2,2";117;23:00:00;"16,3";"19,9";"915,3";"919,2";"3,72";100
23/02/2018;"18,7";"23,2";"27,7";"1,8";0;1;53;92;"3,17";"15,62";"0,8";24;23:00:00;"16,4";20;"915,3";"918,7";"2,91";"80,4"
22/02/2018;"19,2";"22,25";"25,3";"10,8";0;0;69;92;"2,29";"9,11";"1,1";333;23:00:00;"17,9";"20,3";"913,6";"917,3";"2,29";"81,51"
21/02/2018;"19,6";"23,95";"28,3";"3,6";0;15;59;91;"3,29";17;"1,1";111;23:00:00;"17,7";22;"912,4";"917,2";"3,29";73
20/02/2018;"19,2";"23,9";"28,6";"4,2";0;14;54;91;"3,47";"17,4";1;105;23:00:00;"17,1";"21,9";"913,6";"917,5";"3,47";"72,69"
19/02/2018;"20,8";"24,55";"28,3";"2,6";0;13;53;90;"3,15";"12,65";3;77;23:00:00;"15,5";"20,9";"913,5";"917,6";"2,99";"71,96"
18/02/2018;"19,6";"25,1";"30,6";0;2;12;39;81;"4,28";"24,24";"2,5";72;23:00:00;"13,6";"18,6";"913,8";"919,2";"3,17";"72,35"
17/02/2018;19;"23,85";"28,7";0;1;11;44;82;"3,55";"20,22";"2,2";92;22:00:00;14;18;"917,8";"921,7";"2,73";"75,52"
16/02/2018;"19,1";"23,9";"28,7";1;0;10;40;90;"3,55";"21,25";"2,3";94;22:00:00;"12,8";"18,8";"919,5";924;"3,02";"78,25"
15/02/2018;"18,6";"23,6";"28,6";0;5;9;42;78;"3,58";"22,35";"2,5";107;22:00:00;"13,3";"17,8";"919,9";"923,2";"2,92";"80,27"
14/02/2018;"20,7";"25,1";"29,5";0;4;8;35;77;"3,67";"25,26";"2,6";81;22:00:00;"12,1";"18,8";"918,2";"922,2";"3,11";"83,19"
13/02/2018;"20,2";25;"29,8";0;3;7;36;75;"3,87";"26,88";"2,4";96;22:00:00;"12,4";"17,9";"916,8";"920,1";"3,41";"86,3"
12/02/2018;"19,2";"24,65";"30,1";0;2;6;29;69;"4,16";"27,53";"2,1";28;22:00:00;"8,9";"16,4";"915,6";"919,8";"3,81";"89,71"
11/02/2018;"20,6";"25,4";"30,2";"0,2";1;5;42;86;4;"23,35";"3,4";67;22:00:00;"15,2";20;"915,8";920;"3,82";"93,52"
10/02/2018;"21,2";"25,6";30;"9,8";0;4;50;90;"3,83";"15,1";"0,7";166;22:00:00;"17,2";"22,5";917;"919,9";"3,83";"97,14"
09/02/2018;"20,6";"25,95";"31,3";0;2;3;40;83;"4,51";"22,99";"3,7";102;22:00:00;"15,8";"20,1";"915,6";"919,8";"4,21";"91,17"
08/02/2018;"18,4";"24,8";"31,2";0;1;2;41;93;"4,73";"21,06";"2,9";124;22:00:00;"14,7";"19,2";"914,5";"917,6";"4,62";"95,38"
07/02/2018;"18,3";"23,15";28;"7,2";0;1;50;93;"3,42";"17,1";"0,2";331;22:00:00;"16,3";"19,8";"913,1";"916,5";"3,42";100
06/02/2018;"18,6";"22,9";"27,2";"19,8";0;0;59;93;"3,07";"16,68";"1,1";201;22:00:00;"17,5";"20,7";"911,3";915;"3,07";100
05/02/2018;"17,6";20;"22,4";45;0;0;80;93;"1,66";"8,49";"0,1";95;21:00:00;"16,2";"20,1";"912,1";"915,5";"1,66";100
04/02/2018;"18,1";20;"21,9";"6,2";0;1;76;91;"1,5";"6,73";"0,9";162;22:00:00;"16,1";"18,6";"913,3";"916,1";"1,5";100
03/02/2018;18;"23,05";"28,1";32;0;0;55;93;"3,52";"13,47";3;97;22:00:00;"16,5";"20,1";"911,3";"913,4";"3,52";100
02/02/2018;"18,3";"19,95";"21,6";"28,4";0;0;81;92;"1,41";"6,82";"0,9";14;22:00:00;"16,8";"19,4";"911,9";"915,3";"1,41";100
01/02/2018;"18,1";22;"25,9";"23,8";0;0;69;91;"2,68";"10,32";"1,2";204;22:00:00;"15,3";"21,3";"912,7";"915,9";"2,68";100
31/01/2018;"19,7";"23,8";"27,9";21;0;0;59;93;"3,22";"12,18";"1,2";56;22:00:00;"18,4";"21,9";"911,3";"914,8";"3,22";"97,1"
30/01/2018;"18,7";"24,05";"29,4";"32,8";0;0;55;93;"3,99";"15,3";"1,5";298;22:00:00;"16,9";"21,5";"909,7";915;"3,99";"79,32"
29/01/2018;"19,8";"25,15";"30,5";"8,8";0;24;44;91;"4,33";"19,08";"1,1";50;22:00:00;"15,7";"20,1";"911,5";"915,8";"4,33";"50,51"
28/01/2018;"20,5";"26,4";"32,3";0;4;23;29;80;"4,85";"25,34";"3,1";74;22:00:00;"11,3";"18,1";"912,2";"917,5";"2,29";"46,04"
27/01/2018;"21,7";"26,3";"30,9";0;3;22;33;71;"4,23";"20,55";2;113;22:00:00;12;"18,1";"913,2";"917,5";"2,08";"48,33"
26/01/2018;"20,1";"25,7";"31,3";0;2;21;30;66;"4,57";"25,94";"2,2";93;22:00:00;"10,3";"17,4";"912,9";"917,5";"2,36";"50,41"
25/01/2018;"20,7";"25,25";"29,8";0;1;20;38;73;"3,9";"27,95";"4,3";73;22:00:00;"13,3";"18,2";"913,3";"917,4";"2,1";"52,77"
24/01/2018;"20,8";"25,7";"30,6";"2,2";0;19;38;83;"4,24";"22,4";"2,4";95;22:00:00;"14,1";"20,6";"914,3";"918,6";"3,33";"54,87"
23/01/2018;"20,4";"25,05";"29,7";3;0;18;45;88;"3,9";"18,57";"1,7";108;22:00:00;"14,1";"20,4";"915,2";"919,1";"3,51";56
22/01/2018;"21,9";"26,5";"31,1";"0,6";8;17;34;77;"4,32";"20,28";"2,9";109;22:00:00;"12,7";21;"914,6";"917,9";"2,74";"56,51"
21/01/2018;"21,8";27;"32,2";0;7;16;21;51;"4,68";"28,25";"1,7";37;22:00:00;"6,7";"15,5";"914,8";"919,9";"2,81";"58,65"
20/01/2018;"21,3";"26,85";"32,4";0;6;15;19;61;"4,8";"29,92";"1,7";58;22:00:00;"5,3";"14,3";"916,3";"920,1";"3,02";"61,46"
19/01/2018;"20,2";"26,3";"32,4";0;5;14;23;69;"4,91";"29,19";"1,7";55;22:00:00;"7,4";"16,5";"916,9";"921,3";"3,25";"64,48"
18/01/2018;"19,5";"25,1";"30,7";0;4;13;27;68;"4,52";"28,14";"1,9";54;22:00:00;"7,8";"16,5";"917,1";"922,2";"3,13";"67,73"
17/01/2018;"19,7";"24,95";"30,2";0;3;12;35;77;"4,26";"28,47";"3,8";57;22:00:00;"12,2";"17,8";"917,4";"921,4";"3,08";"70,86"
16/01/2018;"19,1";"24,9";"30,7";0;2;11;38;90;"4,6";"24,94";2;105;22:00:00;"14,5";19;918;"921,5";"3,48";"73,94"
15/01/2018;"18,9";"24,35";"29,8";0;1;10;47;89;"4,2";"17,5";"2,3";118;22:00:00;"15,9";"19,9";"917,3";"920,6";"3,32";"77,42"
14/01/2018;"19,4";"23,95";"28,5";"6,8";0;9;54;90;"3,57";"14,2";"0,8";238;22:00:00;"15,1";"20,3";"916,4";"920,5";"3,57";"80,74"
13/01/2018;"19,9";25;"30,1";0;6;8;34;77;"4,2";"24,34";"1,4";50;22:00:00;"11,9";"18,6";"914,6";"919,1";"3,33";"77,51"
12/01/2018;"19,8";"24,75";"29,7";0;5;7;39;74;"4,03";"24,75";"1,3";49;22:00:00;"13,2";"17,1";"915,7";"920,3";"3,32";"80,84"
11/01/2018;"19,6";"23,65";"27,7";0;4;6;44;77;"3,22";"26,35";"1,9";70;22:00:00;"12,9";"16,3";"918,4";"922,5";"2,76";"84,16"
10/01/2018;"20,3";"24,85";"29,4";0;3;5;38;77;"3,83";"27,17";"2,9";102;22:00:00;"12,3";"17,2";"919,8";"923,6";"3,39";"86,92"
09/01/2018;"19,7";"24,45";"29,2";0;2;4;39;73;"3,83";"27,33";"2,1";93;22:00:00;12;16;"919,1";923;"3,53";"90,31"
08/01/2018;"20,2";"24,6";29;0;1;3;34;80;"3,68";"27,8";"3,3";79;22:00:00;11;"18,1";"917,5";921;"3,52";"93,84"
07/01/2018;"19,1";"24,4";"29,7";"1,8";0;2;46;92;"4,15";"20,96";"1,4";203;22:00:00;"16,2";"19,9";"915,1";"919,3";"4,11";"97,36"
06/01/2018;"17,7";"22,5";"27,3";3;0;1;57;92;"3,33";"16,79";"1,2";71;22:00:00;"15,9";"20,4";"915,3";"920,6";"3,33";"99,67"
05/01/2018;19;"23,5";28;"14,4";0;0;58;93;"3,44";"13,51";"1,1";11;21:00:00;"16,5";"20,9";"917,6";"919,7";"3,44";100
04/01/2018;"18,8";"20,6";"22,4";"30,2";0;0;85;93;"1,61";"5,92";"1,2";103;22:00:00;"17,3";"20,4";"914,6";"918,2";"1,61";100
03/01/2018;"18,7";"24,4";"30,1";29;0;0;47;93;"4,41";"21,19";"1,9";67;22:00:00;"16,5";"20,5";"911,3";"915,4";"4,41";100
02/01/2018;"19,4";"24,6";"29,8";5;0;3;49;92;"4,16";"20,77";2;287;22:00:00;"16,5";"19,5";"910,6";"916,3";"4,16";"83,84"
01/01/2018;"20,3";"25,05";"29,8";"3,2";0;2;40;92;"4,03";"21,02";"2,3";299;22:00:00;"14,5";"21,4";"913,5";"919,2";"3,89";83
31/12/2017;"19,2";"23,6";28;"1,4";0;1;49;93;"3,42";"19,64";"1,5";315;22:00:00;"15,8";"20,8";"916,2";919;"3,11";"83,69"
30/12/2017;"19,5";23;"26,5";"31,8";0;0;57;93;"2,8";"8,38";"0,1";15;22:00:00;"17,2";21;"914,6";"918,4";"2,8";"85,4"
29/12/2017;"22,1";"26,2";"30,3";0;13;13;40;74;"3,99";"17,93";"2,8";86;22:00:00;"13,7";"18,9";914;"917,9";"2,3";"56,4"
28/12/2017;"21,1";"27,05";33;0;12;12;33;80;5;"26,74";"3,2";101;22:00:00;14;"20,2";"913,9";"917,9";"3,01";"58,7"
27/12/2017;"21,9";"26,7";"31,5";0;11;11;45;81;"4,58";"22,5";"1,6";111;22:00:00;"17,1";"20,2";"915,2";"919,1";"2,89";"61,71"
26/12/2017;22;"26,8";"31,6";0;10;10;36;79;"4,62";"18,79";"1,9";115;22:00:00;"13,7";"19,3";"914,7";"918,6";"3,05";"64,6"
25/12/2017;"21,7";"27,25";"32,8";0;9;9;38;79;"4,88";"20,62";"2,5";81;22:00:00;"15,1";"19,9";913;"916,7";"3,38";"67,65"
24/12/2017;"20,9";"26,65";"32,4";0;8;8;35;79;"4,84";"28,68";"1,5";33;22:00:00;"13,8";"18,8";"913,6";918;"3,53";"71,03"
23/12/2017;"20,5";"26,1";"31,7";"0,2";7;7;28;81;"4,66";"27,39";"3,3";67;22:00:00;"10,7";"18,4";"914,9";"920,3";"3,6";"74,56"
22/12/2017;"20,6";"25,45";"30,3";"0,6";6;6;37;80;"4,22";"21,64";"1,7";169;22:00:00;"13,1";"18,8";"916,2";"919,7";"3,47";"77,96"
21/12/2017;"20,4";"25,25";"30,1";0;5;5;41;78;"4,16";"24,77";"2,4";100;22:00:00;"14,1";"18,5";"915,2";"918,8";"3,44";"80,83"
20/12/2017;"19,5";"25,1";"30,7";0;4;4;33;73;"4,59";"28,82";"2,9";69;22:00:00;"10,7";"17,2";"915,4";"920,2";"3,95";"84,27"
19/12/2017;"19,6";"24,65";"29,7";0;3;3;35;80;"4,1";"26,15";"1,8";75;22:00:00;"11,8";"17,9";"917,7";"922,2";"3,7";"88,22"
18/12/2017;19;25;31;0;2;2;31;79;"4,6";"30,42";"2,9";88;22:00:00;"11,7";"16,8";"917,3";"921,1";"4,32";"91,92"
17/12/2017;19;"23,95";"28,9";0;1;1;42;92;"3,83";"22,18";"2,3";79;22:00:00;"14,2";"19,1";917;"920,7";"3,76";"96,24"
16/12/2017;"18,3";"23,2";"28,1";"32,4";0;0;49;92;"3,59";"16,17";"0,8";175;22:00:00;"15,7";"18,8";"916,6";"919,7";"3,59";100
15/12/2017;"18,2";"22,85";"27,5";0;4;5;50;85;"3,35";"20,2";"1,8";40;22:00:00;"15,3";"18,8";"916,2";"920,5";"3,04";"89,18"
14/12/2017;"18,5";"22,3";"26,1";"0,6";3;4;56;91;"2,78";"14,18";"2,3";71;22:00:00;15;"17,9";"917,9";"921,8";"2,63";"92,22"
13/12/2017;19;"21,8";"24,6";0;2;3;55;80;"2,22";"14,33";3;82;22:00:00;"13,7";"16,8";"917,8";"920,7";"2,12";"94,25"
12/12/2017;"18,7";"23,6";"28,5";0;1;2;47;92;"3,7";"21,27";"2,5";81;22:00:00;"15,5";"19,2";"913,7";"917,8";"3,63";"96,37"
11/12/2017;"19,9";"21,9";"23,9";"4,8";0;1;71;90;"1,92";"5,78";"1,2";353;22:00:00;"17,3";21;"909,6";913;"1,92";100
10/12/2017;"18,7";"24,65";"30,6";"11,4";0;0;34;92;"4,66";"25,75";"2,4";33;22:00:00;"12,8";"20,1";"907,6";"911,2";"4,66";100
09/12/2017;"18,3";"24,4";"30,5";21;0;0;42;93;"4,67";"20,73";"1,7";254;22:00:00;"15,4";"20,8";"909,1";"913,2";"4,67";100
08/12/2017;19;"21,35";"23,7";"41,8";0;0;84;92;"1,95";"5,98";"0,1";67;21:00:00;"17,1";"21,6";"909,2";"914,2";"1,95";100
07/12/2017;"19,8";"22,8";"25,8";"1,8";0;3;61;90;"2,52";"11,72";"1,8";102;22:00:00;"16,9";"19,2";"912,1";"917,4";"2,46";"92,64"
06/12/2017;"20,5";"24,1";"27,7";0;2;2;55;86;"3,12";"14,61";"2,1";112;22:00:00;"17,3";"19,5";"914,5";"918,3";"2,96";"93,3"
05/12/2017;"20,5";"24,95";"29,4";0;1;1;50;91;"3,81";"17,14";"1,3";128;22:00:00;"16,9";"21,1";"914,1";"917,8";"3,74";"96,26"
04/12/2017;"20,2";"23,6";27;"35,6";0;0;67;93;"2,89";"10,19";"0,5";156;22:00:00;19;"22,5";"913,1";"915,8";"2,89";100
03/12/2017;19;"22,9";"26,8";"25,8";0;0;67;93;"2,96";"12,74";"1,8";100;21:00:00;"16,9";"22,1";"912,3";"917,1";"2,96";100
02/12/2017;"18,3";"21,55";"24,8";"16,4";0;0;68;92;"2,35";"10,82";"1,9";55;22:00:00;17;"20,9";"913,7";"916,9";"2,35";100
01/12/2017;"18,9";"20,15";"21,4";24;0;0;80;92;"1,35";"6,16";"2,2";334;22:00:00;"15,7";"19,2";913;916;"1,35";100
30/11/2017;"18,2";"22,85";"27,5";"4,2";0;7;49;91;"3,33";"18,07";"1,9";94;22:00:00;"13,8";"17,8";"911,7";"916,5";"3,33";"87,1"
29/11/2017;"20,1";"24,75";"29,4";0;1;6;44;90;"3,86";"23,89";"2,2";97;22:00:00;"13,6";"19,1";"913,1";"918,4";"3,4";"86,23"
28/11/2017;20;"24,95";"29,9";3;0;5;41;88;"4,09";"23,09";"0,9";243;22:00:00;"14,1";"18,7";"915,3";"919,8";"3,98";"89,63"
27/11/2017;"19,5";"24,35";"29,2";0;3;4;44;83;"3,85";"14,01";"0,8";209;22:00:00;15;"18,3";"916,9";"920,2";"3,56";"90,61"
26/11/2017;"19,4";"23,35";"27,3";"0,4";2;3;50;78;"3,09";"13,77";"0,4";204;22:00:00;"14,8";19;"916,6";"920,1";"2,96";"94,17"
25/11/2017;"18,5";"23,05";"27,6";0;1;2;53;82;"3,32";"19,51";"2,5";89;22:00:00;"14,7";"19,4";"917,1";"921,5";"3,27";"96,73"
24/11/2017;"17,9";21;"24,1";"3,2";0;1;66;90;"2,15";"10,18";"2,4";102;22:00:00;"15,8";"18,4";"917,4";"920,9";"2,15";100
23/11/2017;"19,1";"21,65";"24,2";"16,8";0;0;68;92;"2,06";"9,47";"2,9";94;22:00:00;"17,1";"19,8";"914,9";"918,4";"2,06";100
22/11/2017;"19,4";"21,05";"22,7";29;0;0;74;92;"1,62";"6,64";"0,3";110;22:00:00;17;"19,6";914;"916,7";"1,62";100
21/11/2017;"19,5";"22,55";"25,6";"14,8";0;0;67;92;"2,46";"10,46";"1,2";68;22:00:00;"17,8";"20,1";"914,4";"918,7";"2,46";100
20/11/2017;"19,8";"24,3";"28,8";"17,6";0;0;49;92;"3,61";"16,83";"2,3";345;22:00:00;"16,3";"21,1";"913,4";"917,6";"3,61";100
19/11/2017;"18,3";"23,85";"29,4";"28,8";0;0;48;92;"4,09";"19,58";"0,9";117;22:00:00;"16,7";"20,4";"911,9";"916,5";"4,09";100
18/11/2017;"20,2";"24,95";"29,7";"0,6";6;6;40;89;"3,94";"18,03";"1,4";127;22:00:00;14;"18,4";"911,5";"916,7";"3,22";"77,04"
17/11/2017;"19,6";26;"32,4";0;5;5;24;75;"4,97";"29,2";"2,4";100;22:00:00;"8,2";"16,6";"912,9";"918,1";"4,06";"79,66"
16/11/2017;18;"24,35";"30,7";0;4;4;26;78;"4,61";"28,02";"3,8";73;22:00:00;"8,9";"16,2";"915,1";921;"3,95";"83,72"
15/11/2017;"19,2";"24,45";"29,7";0;3;3;31;77;"4,07";"25,95";"3,8";75;22:00:00;10;"15,6";"916,3";"920,4";"3,64";"87,67"
14/11/2017;"19,4";"24,6";"29,8";0;2;2;29;68;"4,08";"28,2";"2,9";104;22:00:00;7;"16,3";"914,2";"918,9";"3,8";"91,31"
13/11/2017;"15,9";"23,6";"31,3";0;1;1;15;86;"5,01";"29,99";"1,8";262;22:00:00;1;"14,9";"912,2";"915,6";"4,89";"95,11"
12/11/2017;"17,5";"23,35";"29,2";45;0;0;37;93;"4,09";"20,37";"0,9";249;22:00:00;"11,7";"19,4";910;"913,6";"4,09";100
11/11/2017;"18,3";"20,95";"23,6";"24,6";0;0;70;92;"1,94";"7,43";"1,3";4;22:00:00;"16,7";20;"910,8";"915,1";"1,94";"82,75"
10/11/2017;"18,6";"20,9";"23,2";"0,2";1;13;69;85;"1,8";"9,23";"0,4";47;22:00:00;"15,6";"18,7";"913,4";"918,1";"1,17";"60,09"
09/11/2017;"17,1";"19,6";"22,1";"1,8";0;12;66;90;"1,64";"9,58";2;94;22:00:00;"14,2";"17,9";"916,7";"919,7";"1,64";"61,06"
08/11/2017;"16,8";"20,6";"24,4";0;2;11;55;83;"2,32";"14,26";"4,1";90;22:00:00;"13,6";"16,1";"916,2";"919,2";"1,43";"60,9"
07/11/2017;"18,1";"20,75";"23,4";0;1;10;58;77;"1,89";"15,39";3;98;22:00:00;"13,6";"16,5";916;"918,7";"1,19";"62,33"
06/11/2017;21;"24,85";"28,7";"3,8";0;9;48;88;"3,35";"17,02";"3,4";113;22:00:00;15;21;"914,7";"918,7";"3,35";"63,52"
05/11/2017;"19,8";"24,8";"29,8";0;4;8;42;80;"3,98";"18,11";"1,6";282;22:00:00;"13,2";"17,8";"915,2";"918,1";"2,56";"63,07"
04/11/2017;"17,9";"23,75";"29,6";0;3;7;37;82;"4,16";"18,09";"1,7";99;22:00:00;"12,7";"16,8";"914,7";"920,1";"2,78";"65,63"
03/11/2017;"16,7";"22,2";"27,7";0;2;6;43;83;"3,51";"22,67";"3,7";73;22:00:00;13;"16,2";"917,2";"922,2";"2,45";"68,41"
02/11/2017;"17,6";"21,1";"24,6";0;1;5;54;82;"2,28";"20,89";"3,1";94;22:00:00;"12,5";"15,5";"919,6";"922,9";"1,63";"70,86"
01/11/2017;"18,5";"21,35";"24,2";1;0;4;56;86;"2,07";"5,78";"1,4";102;22:00:00;"12,7";"17,2";"914,1";"919,8";"1,78";"72,49"
31/10/2017;"18,3";"24,3";"30,3";9;0;3;40;92;"4,4";"20,59";"1,8";229;22:00:00;"13,9";"19,2";"911,1";"915,7";"4,4";"73,27"
30/10/2017;"19,8";"24,05";"28,3";0;2;2;42;81;"3,32";"15,08";"3,3";96;22:00:00;"13,1";"16,9";"912,1";"916,6";"2,32";"68,67"
29/10/2017;"19,2";"24,6";30;0;1;1;43;88;"4,11";"20,92";"0,4";35;22:00:00;15;"18,8";"914,5";"918,5";"2,98";"70,99"
28/10/2017;"17,6";"22,1";"26,6";"22,4";0;0;47;91;"2,94";"17,71";"1,3";31;22:00:00;"12,8";19;914;"919,3";"2,94";"73,97"
27/10/2017;"20,4";"26,3";"32,2";0;4;4;30;63;"4,83";"17,24";"2,6";50;22:00:00;11;"15,2";"912,6";918;"2,7";"54,51"
26/10/2017;"18,9";"25,15";"31,4";0;3;3;30;68;"4,74";"26,98";"4,1";105;22:00:00;"10,5";"15,2";"914,5";"919,5";"2,78";"57,21"
25/10/2017;"18,8";24;"29,2";0;2;2;36;75;"3,8";"24,39";"3,4";84;22:00:00;"10,4";"15,6";"917,4";"921,7";"2,32";"59,99"
24/10/2017;"19,3";"23,15";27;"0,2";1;1;42;78;"2,87";"14,23";"3,5";88;22:00:00;"12,6";"16,9";"918,3";"921,4";"1,89";"62,31"
23/10/2017;"18,5";"24,35";"30,2";"33,8";0;0;33;92;"4,27";"13,69";"2,6";99;22:00:00;"11,6";"18,2";"917,1";"920,8";"4,27";64
22/10/2017;"20,1";"27,75";"35,4";"4,2";0;19;19;87;"5,68";"19,62";"0,1";151;22:00:00;"7,8";18;"915,3";921;"4,72";"34,47"
